LOCATION,MNF_YEAR,BRAND,MODEL,VARIANT,DRIVEN_KM,FUELTYPE,NOOF_OWNERS,PRICE
Gurgaon,2018,Ford,Ecosport 1.5TITANIUM TDCI,Manual,"28,379 km",Diesel,1st Owner,"₹8,78,599"
Gurgaon,2014,Ford,Ecosport 1.5 TREND TDCI,Manual,"97,613 km",Diesel,2nd Owner,"₹4,08,399"
Gurgaon,2019,Maruti,Vitara Brezza VDI,Manual,"52,300 km",Diesel,1st Owner,"₹7,87,899"
Gurgaon,2019,Maruti,Vitara Brezza VDI,Manual,"75,243 km",Diesel,1st Owner,"₹7,78,199"
Gurgaon,2019,Maruti,Vitara Brezza VDI,Manual,"27,455 km",Diesel,1st Owner,"₹8,44,899"
Gurgaon,2019,Maruti,Vitara Brezza VDI,Manual,"18,028 km",Diesel,1st Owner,"₹8,16,899"
Gurgaon,2017,Mahindra,Bolero Power+ ZLX Micro Hybrid,Manual,"95,145 km",Diesel,1st Owner,"₹5,72,399"
Gurgaon,2013,Renault,Duster 85 PS RXL OPT,Manual,"96,788 km",Diesel,1st Owner,"₹4,21,499"
Gurgaon,2017,Maruti,Vitara Brezza VDI OPT,Manual,"35,231 km",Diesel,1st Owner,"₹6,21,899"
Gurgaon,2019,Toyota,Innova Crysta 2.8 GX AT 7 STR,Automatic,"31,813 km",Diesel,1st Owner,"₹16,82,999"
Gurgaon,2019,Maruti,Ertiga VXI SMART HYBRID,Manual,"11,476 km",Petrol,1st Owner,"₹8,34,599"
Gurgaon,2018,Ford,Ecosport 1.5 AMBIENTE TDCI,Manual,"52,134 km",Diesel,2nd Owner,"₹6,28,299"
Gurgaon,2015,Maruti,Ertiga VXI,Manual,"43,104 km",Petrol,1st Owner,"₹6,10,899"
Gurgaon,2014,Renault,Duster 85 PS RXL,Manual,"51,727 km",Diesel,1st Owner,"₹4,30,099"
Gurgaon,2017,Ford,Ecosport 1.5 TREND TI VCT,Manual,"40,392 km",Petrol + CNG,1st Owner,"₹6,22,399"
Gurgaon,2016,Renault,Duster RXZ DIESEL 110,Manual,"58,152 km",Diesel,2nd Owner,"₹5,54,099"
Gurgaon,2017,Maruti,Ertiga VDI SHVS,Manual,"1,18,264 km",Diesel,1st Owner,"₹6,57,999"
Gurgaon,2014,Toyota,Innova 2.5 VX 8 STR BS IV,Manual,"82,096 km",Diesel,1st Owner,"₹10,97,199"
Gurgaon,2018,Hyundai,Creta 1.6 SX (O) CRDI,Manual,"59,837 km",Diesel,2nd Owner,"₹12,51,099"
Gurgaon,2016,Hyundai,Creta 1.6 SX PLUS DIESEL,Manual,"78,878 km",Diesel,1st Owner,"₹8,27,899"
Gurgaon,2016,Hyundai,Creta 1.6 SX (O) CRDI,Manual,"55,835 km",Diesel,1st Owner,"₹9,75,699"
Gurgaon,2014,Ford,Ecosport 1.5TITANIUM TDCI,Manual,"1,27,254 km",Diesel,1st Owner,"₹4,21,699"
Gurgaon,2019,Ford,Ecosport TITANIUM PLUS 1.5 TI VCT MT,,"14,623 km",Petrol,1st Owner,"₹9,11,999"
Gurgaon,2018,Maruti,Vitara Brezza VDI OPT,Manual,"36,807 km",Diesel,1st Owner,"₹7,71,899"
Gurgaon,2018,Maruti,Vitara Brezza VDI,Manual,"26,505 km",Diesel,1st Owner,"₹7,50,799"
Gurgaon,2019,Maruti,Vitara Brezza VDI,Manual,"49,708 km",Diesel,1st Owner,"₹7,86,599"
Gurgaon,2019,Maruti,Vitara Brezza VDI AMT,Manual,"56,076 km",Diesel,1st Owner,"₹9,00,599"
Gurgaon,2017,Ford,Ecosport 1.5 TITANIUM TI VCT AT,Automatic,"31,557 km",Petrol,1st Owner,"₹7,73,399"
Gurgaon,2014,Mahindra,Scorpio SLE BS IV,Manual,"45,347 km",Diesel,3rd Owner,"₹5,37,999"
Gurgaon,2017,Maruti,Vitara Brezza VDI OPT,Manual,"79,494 km",Diesel,1st Owner,"₹5,77,637"
Gurgaon,2016,Maruti,Vitara Brezza ZDI PLUS DUAL TONE,Manual,"29,749 km",Diesel,2nd Owner,"₹6,98,199"
Gurgaon,2018,Mahindra,Thar CRDE 4X4 BS IV,Manual,"24,191 km",Diesel,2nd Owner,"₹7,40,599"
Gurgaon,2018,Tata,NEXON XM 1.2,Manual,"25,903 km",Petrol,1st Owner,"₹6,66,499"
Gurgaon,2014,Maruti,Ertiga ZDI,Manual,"66,132 km",Diesel,1st Owner,"₹5,38,499"
Gurgaon,2018,Ford,Ecosport 1.5 TDCI TITANIUM PLUS,Manual,"40,788 km",Diesel,1st Owner,"₹8,49,299"
Gurgaon,2018,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"25,232 km",Petrol,1st Owner,"₹7,79,999"
Gurgaon,2020,Maruti,Vitara Brezza ZXI AT SHVS,Automatic,"20,024 km",Petrol,1st Owner,"₹10,78,099"
Gurgaon,2014,Honda,Mobilio 1.5 V OPT I DTEC,Manual,"50,873 km",Diesel,1st Owner,"₹5,42,599"
Gurgaon,2019,Hyundai,Creta 1.6 VTVT SX AUTO,Automatic,"3,983 km",Petrol,1st Owner,"₹13,60,099"
Gurgaon,2014,Maruti,Ertiga ZDI,Manual,"93,340 km",Diesel,2nd Owner,"₹5,59,199"
Gurgaon,2020,Mahindra,XUV 3OO W4 PETROL,Manual,"6,573 km",Petrol,1st Owner,"₹7,81,299"
Gurgaon,2015,Hyundai,Creta 1.6 SX (O) CRDI,,"58,003 km",Diesel,1st Owner,"₹8,41,999"
Gurgaon,2014,Ford,Ecosport 1.5 TREND TDCI,Manual,"1,02,117 km",Diesel,1st Owner,"₹4,49,799"
Gurgaon,2014,Renault,Duster 85 PS RXE,Manual,"1,59,012 km",Diesel,1st Owner,"₹4,37,699"
Gurgaon,2016,Maruti,Vitara Brezza ZDI,Manual,"54,460 km",Diesel,1st Owner,"₹6,58,899"
Gurgaon,2016,Maruti,Vitara Brezza VDI,Manual,"30,116 km",Diesel,1st Owner,"₹6,46,799"
Gurgaon,2016,Maruti,Vitara Brezza VDI OPT,Manual,"73,453 km",Diesel,2nd Owner,"₹6,46,199"
Gurgaon,2017,Ford,Ecosport 1.5TITANIUM TDCI,Manual,"50,477 km",Diesel,2nd Owner,"₹5,96,099"
Gurgaon,2017,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"16,090 km",Petrol,1st Owner,"₹7,56,599"
Gurgaon,2013,Maruti,Ertiga VDI ABS,Manual,"1,19,067 km",Diesel,3rd Owner,"₹4,38,899"
Gurgaon,2018,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"35,869 km",Petrol,1st Owner,"₹8,13,399"
Gurgaon,2018,Ford,Ecosport 1.5TITANIUM TDCI,Manual,"46,082 km",Diesel,2nd Owner,"₹7,83,999"
Gurgaon,2016,Ford,Ecosport 1.5TITANIUM TDCI,Manual,"90,171 km",Diesel,1st Owner,"₹6,31,899"
Gurgaon,2018,Maruti,Vitara Brezza VDI,Manual,"54,715 km",Diesel,2nd Owner,"₹7,31,699"
Gurgaon,2018,Maruti,Vitara Brezza VDI OPT,Manual,"71,192 km",Diesel,1st Owner,"₹7,01,699"
Gurgaon,2018,Maruti,Vitara Brezza VDI,Manual,"1,12,703 km",Diesel,1st Owner,"₹7,14,599"
Gurgaon,2018,Maruti,Vitara Brezza ZDI,Manual,"54,687 km",Diesel,1st Owner,"₹7,53,599"
Gurgaon,2019,Maruti,Vitara Brezza VDI,Manual,"25,398 km",Diesel,1st Owner,"₹8,21,799"
Gurgaon,2019,Maruti,Vitara Brezza VDI,Manual,"37,696 km",Diesel,1st Owner,"₹8,41,299"
Gurgaon,2020,Maruti,Vitara Brezza ZDI + AMT,Automatic,"17,465 km",Diesel,1st Owner,"₹10,90,499"
Gurgaon,2017,Ford,Ecosport 1.5 TITANIUM TI VCT AT,Automatic,"20,923 km",Petrol,1st Owner,"₹8,02,199"
Gurgaon,2019,Hyundai,Creta 1.6 VTVT SX AUTO,Automatic,"14,976 km",Petrol,3rd Owner,"₹12,56,399"
Gurgaon,2020,Maruti,Vitara Brezza ZXI AT SHVS,Automatic,"20,024 km",Petrol,1st Owner,"₹10,78,099"
Gurgaon,2014,Honda,Mobilio 1.5 V OPT I DTEC,Manual,"50,873 km",Diesel,1st Owner,"₹5,42,599"
Gurgaon,2019,Hyundai,Creta 1.6 VTVT SX AUTO,Automatic,"3,983 km",Petrol,1st Owner,"₹13,60,099"
Gurgaon,2014,Maruti,Ertiga ZDI,Manual,"93,340 km",Diesel,2nd Owner,"₹5,59,199"
Gurgaon,2020,Mahindra,XUV 3OO W4 PETROL,Manual,"6,573 km",Petrol,1st Owner,"₹7,81,299"
Gurgaon,2015,Hyundai,Creta 1.6 SX (O) CRDI,,"58,003 km",Diesel,1st Owner,"₹8,41,999"
Gurgaon,2014,Ford,Ecosport 1.5 TREND TDCI,Manual,"1,02,117 km",Diesel,1st Owner,"₹4,49,799"
Gurgaon,2014,Renault,Duster 85 PS RXE,Manual,"1,59,012 km",Diesel,1st Owner,"₹4,37,699"
Gurgaon,2016,Maruti,Vitara Brezza ZDI,Manual,"54,460 km",Diesel,1st Owner,"₹6,58,899"
Gurgaon,2016,Maruti,Vitara Brezza VDI,Manual,"30,116 km",Diesel,1st Owner,"₹6,46,799"
Gurgaon,2016,Maruti,Vitara Brezza VDI OPT,Manual,"73,453 km",Diesel,2nd Owner,"₹6,46,199"
Gurgaon,2017,Ford,Ecosport 1.5TITANIUM TDCI,Manual,"50,477 km",Diesel,2nd Owner,"₹5,96,099"
Gurgaon,2017,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"16,090 km",Petrol,1st Owner,"₹7,56,599"
Gurgaon,2013,Maruti,Ertiga VDI ABS,Manual,"1,19,067 km",Diesel,3rd Owner,"₹4,38,899"
Gurgaon,2018,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"35,869 km",Petrol,1st Owner,"₹8,13,399"
Gurgaon,2018,Ford,Ecosport 1.5TITANIUM TDCI,Manual,"46,082 km",Diesel,2nd Owner,"₹7,83,999"
Gurgaon,2016,Ford,Ecosport 1.5TITANIUM TDCI,Manual,"90,171 km",Diesel,1st Owner,"₹6,31,899"
Gurgaon,2018,Maruti,Vitara Brezza VDI,Manual,"54,715 km",Diesel,2nd Owner,"₹7,31,699"
Gurgaon,2018,Maruti,Vitara Brezza VDI OPT,Manual,"71,192 km",Diesel,1st Owner,"₹7,01,699"
Gurgaon,2018,Maruti,Vitara Brezza VDI,Manual,"1,12,703 km",Diesel,1st Owner,"₹7,14,599"
Gurgaon,2016,Ford,Ecosport 1.5 TITANIUM TI VCT,Manual,"57,927 km",Petrol,1st Owner,"₹7,10,499"
Gurgaon,2018,Ford,Ecosport 1.5 TITANIUMTDCI OPT,Manual,"52,521 km",Diesel,1st Owner,"₹8,53,199"
Gurgaon,2018,Ford,Ecosport 1.5TITANIUM TDCI,Manual,"38,471 km",Diesel,1st Owner,"₹8,46,299"
Gurgaon,2015,Ford,Ecosport 1.5TITANIUM TDCI,Manual,"53,253 km",Diesel,1st Owner,"₹5,27,499"
Gurgaon,2019,Maruti,Vitara Brezza VDI,Manual,"52,300 km",Diesel,1st Owner,"₹7,87,899"
Gurgaon,2019,Maruti,Vitara Brezza VDI,Manual,"75,243 km",Diesel,1st Owner,"₹7,78,199"
Gurgaon,2019,Maruti,Vitara Brezza VDI,Manual,"27,455 km",Diesel,1st Owner,"₹8,44,899"
Gurgaon,2019,Maruti,Vitara Brezza VDI,Manual,"18,028 km",Diesel,1st Owner,"₹8,16,899"
Gurgaon,2017,Mahindra,Bolero Power+ ZLX Micro Hybrid,Manual,"95,145 km",Diesel,1st Owner,"₹5,72,399"
Gurgaon,2013,Renault,Duster 85 PS RXL OPT,Manual,"96,788 km",Diesel,1st Owner,"₹4,21,499"
Gurgaon,2017,Maruti,Vitara Brezza VDI OPT,Manual,"35,231 km",Diesel,1st Owner,"₹6,21,899"
Gurgaon,2019,Toyota,Innova Crysta 2.8 GX AT 7 STR,Automatic,"31,813 km",Diesel,1st Owner,"₹16,82,999"
Gurgaon,2019,Maruti,Ertiga VXI SMART HYBRID,Manual,"11,476 km",Petrol,1st Owner,"₹8,34,599"
Gurgaon,2018,Ford,Ecosport 1.5 AMBIENTE TDCI,Manual,"52,134 km",Diesel,2nd Owner,"₹6,28,299"
Gurgaon,2015,Maruti,Ertiga VXI,Manual,"43,104 km",Petrol,1st Owner,"₹6,10,899"
Gurgaon,2014,Renault,Duster 85 PS RXL,Manual,"51,727 km",Diesel,1st Owner,"₹4,30,099"
Gurgaon,2017,Ford,Ecosport 1.5 TREND TI VCT,Manual,"40,392 km",Petrol + CNG,1st Owner,"₹6,22,399"
Gurgaon,2016,Renault,Duster RXZ DIESEL 110,Manual,"58,152 km",Diesel,2nd Owner,"₹5,54,099"
Gurgaon,2015,Mahindra,XUV500 W10,Manual,"1,14,885 km",Diesel,2nd Owner,"₹8,96,399"
Gurgaon,2014,Toyota,Fortuner SPORTIVO 4X2 MT,Manual,"1,75,240 km",Diesel,1st Owner,"₹13,33,199"
Gurgaon,2013,Toyota,Fortuner 3.0 AT 4X2,Automatic,"74,189 km",Diesel,1st Owner,"₹12,15,399"
Gurgaon,2013,Toyota,Fortuner 3.0 AT 4X2,Automatic,"1,54,297 km",Diesel,1st Owner,"₹12,58,899"
Gurgaon,2013,Toyota,Fortuner 3.0 MT 4X2,Manual,"76,953 km",Diesel,1st Owner,"₹12,82,999"
Gurgaon,2012,Toyota,Fortuner 3.0 MT 4X2,Manual,"1,46,017 km",Diesel,1st Owner,"₹10,77,899"
Gurgaon,2014,Audi,Q3 2.0 TDI MT S EDITION,Manual,"66,027 km",Diesel,1st Owner,"₹13,83,199"
Gurgaon,2013,Toyota,Fortuner 3.0 MT 4X2,Manual,"1,17,460 km",Diesel,2nd Owner,"₹12,68,299"
Gurgaon,2014,Ssangyong,Rexton RX 6,Manual,"45,187 km",Diesel,2nd Owner,"₹6,88,699"
Gurgaon,2017,BMW,X1 SDRIVE 20D,Automatic,"47,517 km",Diesel,1st Owner,"₹18,02,899"
Gurgaon,2017,Mahindra,XUV500 W6 4X2,Manual,"1,93,599 km",Diesel,1st Owner,"₹7,94,799"
Gurgaon,2018,Hyundai,Tucson New 2WD AT GL DIESEL,Automatic,"58,368 km",Diesel,1st Owner,"₹18,43,799"
Gurgaon,2014,Toyota,Fortuner 3.0 AT 4X2,Automatic,"1,23,799 km",Diesel,2nd Owner,"₹13,41,199"
Gurgaon,2017,Toyota,Fortuner 2.8 4x2 MT,Manual,"92,357 km",Diesel,1st Owner,"₹27,60,299"
Gurgaon,2020,Mahindra,XUV500 W11 (O),Manual,"27,892 km",Diesel,1st Owner,"₹17,40,299"
Gurgaon,2015,Audi,Q3 35 TDI Quattro,Automatic,"67,720 km",Diesel,3rd Owner,"₹15,14,699"
Gurgaon,2015,Toyota,Fortuner 3.0 AT 4X2,Automatic,"90,313 km",Diesel,1st Owner,"₹15,55,199"
Gurgaon,2020,Toyota,YARIS J MT,Manual,"13,976 km",Petrol,1st Owner,"₹9,50,999"
Gurgaon,2016,Maruti,Ciaz ZDI+ SHVS,Manual,"1,68,380 km",Diesel,1st Owner,"₹5,59,299"
Gurgaon,2013,Honda,Amaze 1.5 SMT I DTEC,Manual,"72,572 km",Diesel,1st Owner,"₹3,37,199"
Gurgaon,2015,Toyota,Etios VX D,Manual,"77,530 km",Diesel,1st Owner,"₹5,02,399"
Gurgaon,2014,Maruti,Swift Dzire LDI BS IV,Manual,"1,18,729 km",Diesel,2nd Owner,"₹3,34,899"
Gurgaon,2015,Honda,Amaze 1.2 VXMT I VTEC,Manual,"28,309 km",Petrol,1st Owner,"₹5,16,099"
Gurgaon,2014,Maruti,Swift Dzire VDI BS IV,Manual,"87,119 km",Diesel,1st Owner,"₹3,94,099"
Gurgaon,2014,Maruti,Swift Dzire LDI BS IV,Manual,"76,013 km",Diesel,1st Owner,"₹3,82,199"
Gurgaon,2012,Maruti,Swift Dzire VDI BS IV,Manual,"1,18,117 km",Diesel,1st Owner,"₹3,16,399"
Gurgaon,2012,Maruti,Swift Dzire VDI BS IV,Manual,"54,918 km",Diesel,1st Owner,"₹3,91,799"
Gurgaon,2015,Honda,Amaze 1.2 SMT I VTEC,Manual,"51,190 km",Petrol,2nd Owner,"₹4,24,499"
Gurgaon,2010,Honda,City S MT PETROL,Manual,"1,13,701 km",Petrol,1st Owner,"₹2,88,799"
Gurgaon,2015,Maruti,Swift Dzire ZDI,Manual,"1,07,296 km",Diesel,1st Owner,"₹4,39,499"
Gurgaon,2017,Maruti,Ciaz ALPHA 1.3 DDIS SHVS,Manual,"60,642 km",Diesel,1st Owner,"₹6,66,999"
Gurgaon,2017,Toyota,Etios GD,Manual,"51,852 km",Diesel,1st Owner,"₹5,65,999"
Gurgaon,2015,Honda,Amaze 1.2 SMT I VTEC,Manual,"68,693 km",Petrol,1st Owner,"₹4,00,999"
Gurgaon,2017,Maruti,Dzire VXI,Manual,"23,321 km",Petrol,1st Owner,"₹6,31,699"
Gurgaon,2017,Maruti,Ciaz DELTA 1.3 DDIS SHVS,Manual,"66,396 km",Diesel,2nd Owner,"₹6,07,099"
Gurgaon,2012,Hyundai,Verna FLUIDIC 1.6 SX CRDI,Manual,"1,12,865 km",Diesel,1st Owner,"₹3,92,799"
Gurgaon,2019,Ford,Figo Aspire 1.2 TITANIUM+ PETROL,Manual,"10,063 km",Petrol,1st Owner,"₹6,72,999"
Gurgaon,2014,Maruti,Swift Dzire LDI BS IV,Manual,"55,542 km",Diesel,1st Owner,"₹3,42,999"
Gurgaon,2012,Hyundai,Verna FLUIDIC 1.6 EX VTVT,Manual,"25,373 km",Petrol,2nd Owner,"₹4,35,399"
Gurgaon,2019,Honda,Civic ZX MT DIESEL,,"40,820 km",Diesel,1st Owner,"₹17,51,899"
Gurgaon,2020,Toyota,YARIS J MT,Manual,"13,976 km",Petrol,1st Owner,"₹9,50,999"
Gurgaon,2016,Maruti,Ciaz ZDI+ SHVS,Manual,"1,68,380 km",Diesel,1st Owner,"₹5,59,299"
Gurgaon,2013,Honda,Amaze 1.5 SMT I DTEC,Manual,"72,572 km",Diesel,1st Owner,"₹3,37,199"
Gurgaon,2015,Toyota,Etios VX D,Manual,"77,530 km",Diesel,1st Owner,"₹5,02,399"
Gurgaon,2014,Maruti,Swift Dzire LDI BS IV,Manual,"1,18,729 km",Diesel,2nd Owner,"₹3,34,899"
Gurgaon,2015,Honda,Amaze 1.2 VXMT I VTEC,Manual,"28,309 km",Petrol,1st Owner,"₹5,16,099"
Gurgaon,2014,Maruti,Swift Dzire VDI BS IV,Manual,"87,119 km",Diesel,1st Owner,"₹3,94,099"
Gurgaon,2014,Maruti,Swift Dzire LDI BS IV,Manual,"76,013 km",Diesel,1st Owner,"₹3,82,199"
Gurgaon,2012,Maruti,Swift Dzire VDI BS IV,Manual,"1,18,117 km",Diesel,1st Owner,"₹3,16,399"
Gurgaon,2012,Maruti,Swift Dzire VDI BS IV,Manual,"54,918 km",Diesel,1st Owner,"₹3,91,799"
Gurgaon,2015,Honda,Amaze 1.2 SMT I VTEC,Manual,"51,190 km",Petrol,2nd Owner,"₹4,24,499"
Gurgaon,2010,Honda,City S MT PETROL,Manual,"1,13,701 km",Petrol,1st Owner,"₹2,88,799"
Gurgaon,2015,Maruti,Swift Dzire ZDI,Manual,"1,07,296 km",Diesel,1st Owner,"₹4,39,499"
Gurgaon,2017,Maruti,Ciaz ALPHA 1.3 DDIS SHVS,Manual,"60,642 km",Diesel,1st Owner,"₹6,66,999"
Gurgaon,2017,Toyota,Etios GD,Manual,"51,852 km",Diesel,1st Owner,"₹5,65,999"
Gurgaon,2015,Honda,Amaze 1.2 SMT I VTEC,Manual,"68,693 km",Petrol,1st Owner,"₹4,00,999"
Gurgaon,2018,Honda,City V MT DIESEL,Manual,"43,730 km",Diesel,1st Owner,"₹8,43,899"
Gurgaon,2014,Hyundai,Xcent S 1.2 OPT,Manual,"40,927 km",Petrol,1st Owner,"₹4,22,699"
Gurgaon,2015,Honda,City S MT DIESEL,Manual,"81,260 km",Diesel,1st Owner,"₹5,93,199"
Gurgaon,2017,Maruti,Ciaz DELTA 1.3 DDIS SHVS,Manual,"69,995 km",Diesel,1st Owner,"₹6,40,899"
Gurgaon,2014,Maruti,Ciaz VDI PLUS,Manual,"1,13,158 km",Diesel,1st Owner,"₹5,17,599"
Gurgaon,2013,Maruti,Swift Dzire VXI 1.2 BS IV,Manual,"31,505 km",Petrol,1st Owner,"₹4,21,599"
Gurgaon,2017,Ford,Figo Aspire 1.2 TITANIUM PETROL,Manual,"31,724 km",Petrol,1st Owner,"₹4,79,899"
Gurgaon,2020,Honda,City V MT PETROL,Manual,"8,641 km",Petrol,1st Owner,"₹11,07,899"
Gurgaon,2020,Honda,City ZX CVT,Automatic,"10,322 km",Petrol,1st Owner,"₹13,91,999"
Gurgaon,2014,Maruti,Swift Dzire VDI BS IV,Manual,"88,835 km",Diesel,1st Owner,"₹3,97,099"
Gurgaon,2013,Maruti,Swift Dzire VDI,Manual,"69,373 km",Diesel,1st Owner,"₹3,63,899"
Gurgaon,2013,Maruti,Swift Dzire VDI BS IV,Manual,"66,341 km",Diesel,1st Owner,"₹3,83,099"
Gurgaon,2017,Maruti,Dzire VDI AMT,Automatic,"34,349 km",Diesel,2nd Owner,"₹6,20,099"
Gurgaon,2015,Maruti,Swift Dzire VXI 1.2 BS IV,Manual,"23,258 km",Petrol,1st Owner,"₹5,23,999"
Gurgaon,2012,Ford,Fiesta TITANIUM DIESEL,Manual,"68,356 km",Diesel,2nd Owner,"₹3,13,099"
Gurgaon,2017,Maruti,Dzire VDI,Manual,"56,502 km",Diesel,1st Owner,"₹5,81,299"
Gurgaon,2013,Honda,Amaze 1.2 SAT I VTEC,Automatic,"89,197 km",Petrol,1st Owner,"₹3,69,399"
Gurgaon,2014,Hyundai,Xcent BASE 1.2,Manual,"42,384 km",Petrol,1st Owner,"₹3,95,899"
Gurgaon,2018,Maruti,Dzire LXI,Manual,"9,838 km",Petrol,1st Owner,"₹5,71,699"
Gurgaon,2014,Hyundai,Xcent S 1.2,Manual,"63,251 km",Petrol,1st Owner,"₹3,87,299"
Gurgaon,2012,Toyota,Etios GD,Manual,"55,275 km",Diesel,1st Owner,"₹3,40,199"
Gurgaon,2018,Maruti,Dzire VXI,Manual,"42,575 km",Petrol,1st Owner,"₹6,10,999"
Gurgaon,2016,Maruti,Ciaz ZDI+ SHVS,Manual,"56,758 km",Diesel,2nd Owner,"₹5,88,999"
Gurgaon,2014,Maruti,Ciaz ZDI,Manual,"1,23,906 km",Diesel,3rd Owner,"₹4,37,599"
Gurgaon,2013,Toyota,Etios GD,Manual,"47,074 km",Diesel,1st Owner,"₹3,85,699"
Gurgaon,2015,Hyundai,Xcent SX 1.2,Manual,"45,547 km",Petrol + CNG,2nd Owner,"₹5,07,999"
Gurgaon,2015,Honda,City V MT DIESEL,Manual,"1,93,704 km",Diesel,2nd Owner,"₹4,97,999"
Gurgaon,2013,Honda,Amaze 1.5 VXMT I DTEC,Manual,"1,09,366 km",Diesel,2nd Owner,"₹2,99,299"
Gurgaon,2018,Maruti,Dzire VDI,Manual,"29,735 km",Diesel,1st Owner,"₹6,38,899"
Gurgaon,2018,Ford,Figo Aspire 1.2 TITANIUM PETROL,Manual,"39,845 km",Petrol,1st Owner,"₹5,59,899"
Gurgaon,2015,Hyundai,Verna FLUIDIC 1.6 CRDI S (o),,"62,300 km",Diesel,1st Owner,"₹6,46,299"
Gurgaon,2015,Maruti,Ciaz ZDI,Manual,"61,758 km",Diesel,2nd Owner,"₹6,34,699"
Gurgaon,2018,Honda,Amaze 1.2 V CVT I VTEC,Manual,"14,259 km",Petrol,1st Owner,"₹7,46,799"
Gurgaon,2014,Maruti,Swift Dzire VXI 1.2 BS IV,Manual,"73,614 km",Petrol,1st Owner,"₹3,91,599"
Gurgaon,2015,Maruti,Swift Dzire ZXI 1.2 BS IV,Manual,"57,022 km",Petrol,1st Owner,"₹5,07,899"
Gurgaon,2015,Maruti,Swift Dzire ZDI,Manual,"30,696 km",Diesel,1st Owner,"₹5,29,899"
Gurgaon,2015,Maruti,Swift Dzire VDI ABS,Manual,"76,778 km",Diesel,1st Owner,"₹4,53,699"
Gurgaon,2013,Maruti,Swift Dzire VDI BS IV,Manual,"1,37,452 km",Diesel,1st Owner,"₹3,71,099"
Gurgaon,2012,Maruti,Swift Dzire VDI BS IV,Manual,"47,838 km",Diesel,1st Owner,"₹4,07,399"
Gurgaon,2016,Maruti,Swift Dzire LDI BS IV,Manual,"54,447 km",Diesel,1st Owner,"₹4,49,299"
Gurgaon,2015,Honda,Amaze 1.2 SX MT I VTEC,Manual,"40,386 km",Petrol,2nd Owner,"₹3,92,699"
Gurgaon,2015,Honda,Amaze 1.2 SX MT I VTEC,Manual,"40,386 km",Petrol,2nd Owner,"₹3,92,699"
Gurgaon,2009,Toyota,Corolla Altis G,Manual,"1,45,640 km",Petrol,2nd Owner,"₹1,86,971"
Gurgaon,2013,Honda,City V MT PETROL,Manual,"44,119 km",Petrol,1st Owner,"₹4,61,199"
Gurgaon,2015,Honda,Amaze 1.2 SMT I VTEC,Manual,"65,067 km",Petrol,1st Owner,"₹4,18,399"
Gurgaon,2020,Hyundai,AURA E MT 1.2 KAPPA,,"1,441 km",Petrol,1st Owner,"₹5,81,099"
Gurgaon,2017,Tata,TIGOR Revotron XT,Manual,"70,895 km",Petrol,1st Owner,"₹4,48,199"
Gurgaon,2017,Hyundai,Verna FLUIDIC 1.6 SX VTVT,Manual,"23,327 km",Petrol,1st Owner,"₹7,83,699"
Gurgaon,2014,Maruti,Ciaz VDI PLUS,Manual,"62,366 km",Diesel,1st Owner,"₹5,32,099"
Gurgaon,2016,Maruti,Swift Dzire VDI ABS,,"79,048 km",Diesel,2nd Owner,"₹5,02,699"
Gurgaon,2013,Honda,Amaze 1.5 SMT I DTEC,Manual,"33,562 km",Diesel,1st Owner,"₹3,59,099"
Gurgaon,2014,Maruti,Swift Dzire LDI BS IV,Manual,"56,467 km",Diesel,1st Owner,"₹3,67,099"
Gurgaon,2013,Maruti,Swift Dzire LDI BS IV,Manual,"49,944 km",Diesel,2nd Owner,"₹3,28,299"
Gurgaon,2015,Maruti,Swift Dzire ZDI,Manual,"13,373 km",Diesel,2nd Owner,"₹5,59,199"
Gurgaon,2015,Maruti,Swift Dzire VDI ABS,,"50,862 km",Diesel,1st Owner,"₹5,01,199"
Gurgaon,2012,Maruti,Swift Dzire VDI BS IV,Manual,"68,930 km",Diesel,1st Owner,"₹3,29,599"
Gurgaon,2012,Maruti,Swift Dzire VDI BS IV,Manual,"1,26,803 km",Diesel,1st Owner,"₹3,52,999"
Gurgaon,2012,Maruti,Swift Dzire VDI BS IV,Manual,"77,730 km",Diesel,1st Owner,"₹3,62,399"
Gurgaon,2012,Maruti,Swift Dzire VDI BS IV,Manual,"49,310 km",Diesel,1st Owner,"₹3,64,399"
Gurgaon,2014,Honda,City SV MT DIESEL,Manual,"79,174 km",Diesel,1st Owner,"₹5,41,199"
Gurgaon,2017,Maruti,Dzire VDI,Manual,"1,09,291 km",Diesel,1st Owner,"₹5,23,199"
Gurgaon,2014,Honda,City 1.5 E MT PETROL,Manual,"37,322 km",Petrol,2nd Owner,"₹4,95,499"
Gurgaon,2018,Honda,Amaze 1.2 SMT I VTEC,Manual,"27,905 km",Petrol,1st Owner,"₹5,91,399"
Gurgaon,2018,Maruti,Dzire ZDI Plus AMT,Automatic,"67,097 km",Diesel,2nd Owner,"₹6,26,299"
Gurgaon,2018,Maruti,Dzire VXI,Manual,"42,575 km",Petrol,1st Owner,"₹6,10,999"
